Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
MEGNet,megnet_hm,matbench_log_kvrh,4,64,26.255926214137542,4.088235255129529,22.35381323869967,17.404495226013648,13.70442320025129,0.5096827197683972,0.26073315564221433,0.0690255090594291
MEGNet,megnet_hm,matbench_perovskites,0,64,22.42884744165741,4.097968234408174,13.139991725337627,10.222749317216417,9.484317343476468,0.2073033415905902,0.14573625770023985,0.0399684123694896
MEGNet,megnet_hm,matbench_perovskites,1,64,22.472362241936793,4.106007261327425,13.113897559646722,10.128861451264386,9.56527192343877,0.09481038872211878,0.10476189675164946,0.0406812280416488
MEGNet,megnet_hm,matbench_perovskites,2,64,22.24170066787649,4.110453057415168,13.046245111007835,10.142366510978041,9.622091799335289,0.10028958412635697,0.06484846058494864,0.039883516728878
MEGNet,megnet_hm,matbench_perovskites,3,64,22.539099097110633,4.119943010812738,13.224438096666947,10.362500075437811,9.298118658885317,0.24874238973722407,0.17746392707691686,0.039680391550064
MEGNet,megnet_hm,matbench_perovskites,4,64,22.575141655418328,4.110959719359071,13.12181972960167,10.235607290018004,9.409096985037388,0.10794538300864712,0.14329700607535623,0.0385954827070236
MEGNet,megnet_hm,matbench_mp_gap,0,64,25.16781460009553,3.8722793182447304,19.81776648484786,15.605188543420441,14.816088749502187,0.38689410958382514,0.22096062426624466,0.280945211648941
MEGNet,megnet_hm,matbench_mp_gap,1,64,24.896051651106795,3.8948883213708574,20.16261841686906,15.893293228409469,15.056815216213444,0.22637852105415102,0.234860488393089,0.2701964676380157
MEGNet,megnet_hm,matbench_mp_gap,2,64,24.65484690552317,3.849742086791813,20.45816118954832,16.11683537393401,14.952133290228502,0.3474992661791544,0.26234240758364463,0.2650614380836487
MEGNet,megnet_hm,matbench_mp_gap,3,64,24.549833583452518,3.9016458826792793,20.170738732169763,16.14405972012174,14.840854305551582,0.3240237615736343,0.22336828494834565,0.2502917647361755
MEGNet,megnet_hm,matbench_mp_gap,4,64,25.499396090746004,3.8632594834216087,19.19823438370529,15.132720563281552,15.133616256844885,0.2801848231739826,0.14646165382033263,0.271128237247467
MEGNet,megnet_hm,matbench_mp_e_form,0,64,27.02061703600646,3.8689319276569902,21.18359078496932,15.252095479951823,14.351299615892277,0.36054986970807057,0.2773538229748277,0.0319565087556839
MEGNet,megnet_hm,matbench_mp_e_form,1,64,26.389406722853586,3.860909511517069,21.79989526897794,15.979584722638936,14.650539250094738,0.3681532919900479,0.3191051655923284,0.0372528135776519
MEGNet,megnet_hm,matbench_mp_e_form,2,64,27.040707168551915,3.8362619950826935,20.90896009842245,14.967466368861531,14.406505437042393,0.32989582098594705,0.25203265910122663,0.0383766032755374
MEGNet,megnet_hm,matbench_mp_e_form,3,64,26.133981167983066,3.850443607930419,21.260467571275147,15.39778527384308,14.689960169426033,0.3266985447524265,0.2872011244215439,0.0360947288572788
MEGNet,megnet_hm,matbench_mp_e_form,4,64,26.346941661657652,3.9011544879770312,21.011672672606267,15.214569955942292,14.594936405003063,0.40996046167977956,0.27625557536923545,0.0347906686365604
