Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
CGCNN,cgcnn_hm,matbench_phonons,2,64,33.48625778096185,4.12421573220697,17.172054839521156,15.713818025132113,12.960689749164745,0.2584964905799778,0.13749448947034423,78.0185546875
CGCNN,cgcnn_hm,matbench_phonons,3,64,32.99856961819926,4.109227791918826,17.86799189284188,16.024960658903588,13.858679322392515,0.3028946128699161,0.19730464161849703,63.44304656982422
CGCNN,cgcnn_hm,matbench_phonons,4,64,33.699995544737526,4.129326775822951,17.372417576417597,15.993004824243824,14.104637883465257,0.17688118432154637,0.1555172382395885,71.51718139648438
CGCNN,cgcnn_hm,matbench_dielectric,0,64,33.99003238401224,4.103336135422376,20.740949253334403,16.196536206545858,17.114515144672897,0.2582272876478087,0.23112300010848158,0.3491156101226806
CGCNN,cgcnn_hm,matbench_dielectric,1,64,28.717882304923602,4.090867654093034,21.198652281449615,16.37618785277407,17.047233801356935,0.39409931428969136,0.3007842984613583,0.5096032619476318
CGCNN,cgcnn_hm,matbench_dielectric,2,64,30.720742017087794,4.092887026603696,20.639634692106494,16.403134031998125,16.8374970543988,0.3626229894812623,0.2635042546120673,0.5244090557098389
CGCNN,cgcnn_hm,matbench_dielectric,3,64,25.47306239670875,4.038303727449089,20.88659191068821,16.44986785263963,16.114479214879672,0.2892650376189766,0.2318101794509575,0.4297001361846924
CGCNN,cgcnn_hm,matbench_dielectric,4,64,30.986761297744476,4.0783109821362125,20.558527657874546,16.22579717912796,16.60514933940133,0.39202675360387135,0.26967937974291023,0.492297887802124
CGCNN,cgcnn_hm,matbench_log_gvrh,0,64,34.47269099450089,4.094042243678408,25.05991285024437,19.805788251397917,20.174937370494167,0.4000999577101995,0.3443651060801528,0.1008956581354141
CGCNN,cgcnn_hm,matbench_log_gvrh,1,64,36.213481352898356,4.107764698144656,24.434754936462404,20.327599820236365,19.651831397290774,0.3756730396675885,0.291069743339871,0.1054700314998626
CGCNN,cgcnn_hm,matbench_log_gvrh,2,64,36.95472903140905,4.128984625718344,24.265826071379237,20.636861539402116,18.73890730946269,0.39610885556940145,0.18919270204601357,0.0936792120337486
CGCNN,cgcnn_hm,matbench_log_gvrh,3,64,35.92297170227803,4.098399398990851,24.504008346728437,20.311094622452615,20.33345748198062,0.4095952371747787,0.2799447825695027,0.0934744924306869
CGCNN,cgcnn_hm,matbench_log_gvrh,4,64,36.16551847140809,4.1095909851162515,24.335562600901188,20.08451346923964,19.286745071786157,0.3637479595168136,0.22862272951310292,0.0962209850549697
CGCNN,cgcnn_hm,matbench_log_kvrh,0,64,36.28413791480239,4.122156285693965,23.842177753415147,20.140113571031826,19.941874805575445,0.41047516054525307,0.26515480406200825,0.0692549422383308
CGCNN,cgcnn_hm,matbench_log_kvrh,1,64,35.348251209996235,4.103097577325245,25.7508452672175,21.6898129602362,20.840732140283098,0.38762831975627526,0.2418032076059087,0.0744673013687133
