Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_perovskites,1,16,13.37539896689128,2.6923169197103096,0.2664852101861535,29.28707680849988,25.24293599247175,13.231385517178646,0.38312283075690556,0.22456031948194782,2.2077072854031217,0.0515357255935668
CGCNN,cgcnn_hm,matbench_perovskites,2,16,12.972746793189557,2.713663115496715,0.2708978810013509,28.54844307746671,24.436689159499302,16.512416814582185,0.22767748948392655,0.20872376983718213,2.346691697684177,0.0495026372373104
CGCNN,cgcnn_hm,matbench_perovskites,3,16,12.838214661205647,2.690446524616689,0.2820063778007323,29.051653535225086,24.769935348218418,13.744561677480375,0.24427984196830377,0.17603610858410987,1.9746243667364156,0.0523381009697914
CGCNN,cgcnn_hm,matbench_perovskites,4,16,12.52267534539384,2.706378860530945,0.315702320989166,28.882447845813243,25.518471093183372,16.18207982088124,0.35525515670395647,0.20179166245008515,2.3442549091570464,0.0497995354235172
CGCNN,cgcnn_hm,matbench_mp_gap,0,16,13.616275005982775,2.735860284913544,0.062460820911917674,42.82096546468464,38.52497005379689,28.14531932036419,0.3903183077108337,0.17205473799154405,1.746826040104577,0.3028705418109894
CGCNN,cgcnn_hm,matbench_mp_gap,1,16,13.469986311730976,2.725436901962693,0.05363782883959617,42.54275768786951,37.20331334492428,28.14403323255454,0.3608949808506349,0.21686332201528197,1.750777858787885,0.287204384803772
CGCNN,cgcnn_hm,matbench_mp_gap,2,16,13.53341384935196,2.7444876527765354,0.058793660710209715,43.46443375556919,39.29088744386218,18.1571201183631,0.47893693079187033,0.1763282472254358,2.4270920195281893,0.2875267565250397
CGCNN,cgcnn_hm,matbench_mp_gap,3,16,13.421317404298765,2.679583379823648,0.057043887317638146,43.38672429877146,38.71712254354804,23.16561225275767,0.2894162907573726,0.1641257657400328,1.8143705280804,0.2895867228507995
CGCNN,cgcnn_hm,matbench_mp_gap,4,16,13.233355721684193,2.7346833502449526,0.06269955564068089,42.99138227778203,37.71312355392987,23.788032362952116,0.500510332577776,0.20691228407281567,1.849667007501296,0.302773118019104
CGCNN,cgcnn_hm,matbench_mp_e_form,0,16,12.237265678350617,2.7143744522405653,0.3158236804573437,43.263695573278675,33.17337159927235,20.863233658588822,0.45472357754811943,0.29452563532215553,2.297344154592005,0.101807877421379
CGCNN,cgcnn_hm,matbench_mp_e_form,1,16,13.031914274288392,2.695570302454542,0.4147687420523678,43.040872611905314,32.62534609944594,22.9294591236395,0.34760543156696005,0.2814513645295055,2.299586537701177,0.1303154528141021
CGCNN,cgcnn_hm,matbench_mp_e_form,2,16,12.659823378477645,2.688757385329869,0.3113816224913957,42.994206106460695,32.96683400622542,22.451547350529733,0.3627946452683153,0.2979970538712572,2.3335456797859124,0.1175514012575149
